num;eng;rus;status;error
47232;ulteriorly;затем;word
47233;ultima;последний;word
47234;ultimata;ультиматум;word
47235;ultimate;окончательный;word
47236;ultimate capacity;полная мощность;frase
47237;ultimate consumer;конечный (непосредственный) потребитель;frase
47238;ultimate costs;конечные издержки;frase
47239;ultimate output;максимальная мощность, конечная продукция;frase
47240;ultimate reserve;запас или резерв на крайний случай;frase
47241;ultimate use;конечное потребление (использование);frase
47242;ultimate user;конечный пользователь;frase
47243;ultimately;в конце концов;word
47244;ultimates;макимум;word
47245;ultimation;результат;word
47246;ultimatum;ультиматум;word
47247;ultimo;ультимо;word
47248;ultra;крайний, ультра;word
47249;ultrafine;ультраточный;word
47250;ultrahigh;ультравысокий;word
47251;ultramarine;заморский;word
47252;ultramodern;ультрасовременный;word
47253;ultramundane;расположенный за пределами солнечной системы;word
47254;ultrareliable;сверхнадежный;word
47255;ultras;ультра;word
47256;ultrasonic;ультразвуковой;word
47257;ultrasonically;ультразвуком;word
47258;ultrasonics;акустика ультразвуковых частот;word
47259;ultrasound;ультразвук;word
47260;ultraspeed;сверхбыстродействующий;word
47261;ultrastability;сверхустойчивость;word
47262;ultraviolet;ультрафиолетовый;word
47263;ululate;выть;word
47264;umbel;зонтик;word
47265;umbellate;зонтичный;word
47266;umber;умбра;word
47267;umbilical;пупочный;word
47268;umbilici;пупок, рубец;word
47269;umbilicus;пупок;word
47270;umbra;тень;word
47271;umbrae;тень;word
47272;umbrage;обида;word
47273;umbral;релевантный;word
47274;umbrella;зонтик;word
47275;umbrella contract;всеобъемлющий контракт;frase
47276;umbrella project;всеобъемлющий (общий) проект;frase
47277;umiak;эскимосская, лодка;word
47278;umlaut;умляут;word
47279;umpire;судить;word
47280;umpteen;бесчисленный;word
47281;umpteenth;в который раз;word
47282;unabashed;бессовестный;word
47283;unabashedly;бессовестно;word
47284;unabated;неослабленный;word
47285;unabating;неослабевающий;word
47286;unabbreviated;несокращенный;word
47287;unabiding;преходящий;word
47288;unable;не в состоянии;word
47289;unabridged;несокращенный;word
47290;unabsorbed;непоглощенный;word
47291;unabsorbent;неабсорбирующий;word
47292;unacademic;неакадемический;word
47293;unaccented;безударный;word
47294;unacceptability;неприемлемость;word
47295;unacceptable;неприемлемый;word
47296;unaccepted;непринятый;word
47297;unaccidental;неслучайный;word
47298;unacclimated;неприспособившийся;word
47299;unacclimatized;неприспособившийся;word
47300;unaccommodating;неуступчивый;word
47301;unaccompanied;Пбез сопровождения;word
47302;unaccomplished;незавершенный;word
47303;unaccountable;необъяснимый;word
47304;unaccountably;необъяснимо;word
47305;unaccounted;неясный, необъяснимый, пропавший без вести;word
47306;unaccredited;неофициальный;word
47307;unaccustomed;непривычный;word
47308;unachieved;незавершенный;word
47309;unacknowledged;непризнанный;word
47310;unacquainted;незнакомый;word
47311;unacquainted with;незнакомый с, не знающий;frase
47312;unadaptable;неприспосабливаемый;word
47313;unadapted;неадаптированный;word
47314;unaddressed;неадресованный;word
47315;unadjusted;нерегулируемый;word
47316;unadjusted data;нескорректированные данные, данные без поправки на;frase
47317;unadopted;непринятый;word
47318;unadorned;неприкрашенный;word
47319;unadulterated;цельный;word
47320;unadvisable;нерекомендуемый;word
47321;unadvised;нежелательный;word
47322;unadvisedly;необдуманно;word
47323;unaesthetic;неэстетичный;word
47324;unaffable;строгий;word
47325;unaffected;простой, искренний;word
47326;unafraid;не, боящийся;word
47327;unaged;нестареющий;word
47328;unaging;нестареющий;word
47329;unaided;Пбез помощи;word
47330;unaimed;бесцельный;word
47331;unaired;непроветренный;word
47332;unalarmed;непотревоженный;word
47333;unalienable;неотчуждаемый;word
47334;unalienated;неотчцжденный;word
47335;unalike;непохожий;word
47336;unallied;не, имеющий союзника;word
47337;unallocate;освобождать;word
47338;unallocated inputs;нераспределенные затраты;frase
47339;unallowable;недопустимый;word
47340;unalloyed;чистый;word
47341;unalphabetized;не, расположенный в алфавитном порядке;word
47342;unalterable;неизменный;word
47343;unalterably;категорически;word
47344;unaltered;неизменный;word
47345;unambiguous;однозначный;word
47346;unambiguous sentence;однозначное предложение. предложение, которому соответствует ровно, одно дерево вывода (derivation tree) в порождающей язык грамматике;frase
47347;unambiguously;однозначно;word
47348;unamenable;неподатливый;word
47349;unamendable;неисправимый;word
47350;unamended;неизменный;word
47351;unamplified;неусиленный;word
47352;unanalyzable;не, поддающийся анализу;word
47353;unanimated;безжизненный;word
47354;unanimity;единодушие;word
47355;unanimous;единодушный;word
47356;unanimously;единодушно;word
47357;unannounced;не, заявленный;word
47358;unanswerable;неопровержимый;word
47359;unanswered;безответный;word
47360;unanticipated;непредвиденный;word
47361;unappealable;Пбез права на аппеляцию;word
47362;unappealing;непривлекательный;word
47363;unappeasable;непримиримый;word
47364;unappetizing;неаппетитный;word
47365;unappetizingly;неаппетитно;word
47366;unapplicable;непримиримо, неприменимый;word
47367;unappreciated;недооцененный;word
47368;unapprehensive;непонятливый;word
47369;unapprised;неосведомленный;word
47370;unapproachable;непостижимый;word
47371;unappropriated;не, предназначенный;word
47372;unapproved;неутвержденный;word
47373;unapproving;неодобрительный;word
47374;unapt;неспособный;word
47375;unarmed;невооруженный;word
47376;unartful;безыскуственный;word
47377;unartfully;безыскуственно;word
47378;unartfulness;безыскусность;word
47379;unarticulate;неясный;word
47380;unarticulated;неясный;word
47381;unarticulately;неясно;word
47382;unartistic;нехудожественный;word
47383;unary;одноместный;word
47384;unary minus;одноместный минус. операция изменения знака арифметического выражения;frase
47385;unary operation;унарная операция, одноместная операция. операция, обозначающая функцию с одним аргументом;frase
47386;unary operator;знак унарной операции, знак одноместной операции;frase
47387;unascertainable;неустановимый;word
47388;unascertained;неустановленный;word
47389;unasked;незапрошенный;word
47390;unaspiring;не, честолюбивый;word
47391;unassailable;неопровержимый;word
47392;unassailably;неопровержимо;word
47393;unassailed;не, открытый для нападения;word
47394;unassembled;несобранный;word
47395;unasserted;неутвердимый;word
47396;unassertive;скромный;word
47397;unassessable;не, подлежащий обложению;word
47398;unassessed;неоцененный;word
47399;unassignable;неназначаемый;word
47400;unassigned;неназначенный;word
47401;unassisted;Пбез помощи;word
47402;unassuming;непритязательный;word
47403;unassumingly;непритязательно;word
47404;unattached;автономный;word
47405;unattainable;недостижимый;word
47406;unattempted;неиспробованный;word
47407;unattended;автоматический;word
47408;unattentive;невнимательный;word
47409;unattractive;непривлекательный;word
47410;unaudited;непроверенный;word
47411;unauspicious;неблагоприятный;word
47412;unauthentic;недостоверный;word
47413;unauthoritative;не, располагающий полномочиями;word
47414;unauthorized;несанкционированный;word
47415;unauthorized access;несанкционированный доступ;frase
47416;unavailability;неготовность;word
47417;unavailable;недоступно, отсутствующий;word
47418;unavailing;бесполезный;word
47419;unavenged;неотомщенный;word
47420;unavoidability;неизбежность;word
47421;unavoidable;неизбежный;word
47422;unavoidableness;неизбежность;word
47423;unavoidably;неизбежно;word
47424;unavoided;неизбежный;word
47425;unavoidedly;неизбежно;word
47426;unaware;неподозревающий;word
47427;unawareness;неосведомленность;word
47428;unawares;неожиданно;word
47429;unbacked;слабый;word
47430;unbaked;незрелый;word
47431;unbalance;рассогласование;word
47432;unbalanced;незакрытый;word
47433;unbalanced brackets;незакрытые скобки; несбалансированные скобки;frase
47434;unbalanced economy;неустойчивая, диспропорциональная экономика;frase
47435;unbalanced parentheses;незакрытые скобки; несбалансированные скобки;frase
47436;unballasted;несбаллансированный;word
47437;unbandage;разбинтовывать;word
47438;unbar;открывать;word
47439;unbearable;невыносимый;word
47440;unbearably;невыносимо;word
47441;unbeatable;непобедимый;word
47442;unbeaten;крепкий;word
47443;unbecoming;неподходящий;word
47444;unbecomingly;неподходяще;word
47445;unbefitting;неподходящий;word
47446;unbegun;не, начатый;word
47447;unbeholden;не, обязанный;word
47448;unbeknown;Пбез ведома;word
47449;unbeknownst;неведомый;word
47450;unbelief;неверие;word
47451;unbelievability;невероятность;word
47452;unbelievable;невероятный;word
47453;unbelievably;невероятно;word
47454;unbeliever;неверующий;word
47455;unbelieving;неверующий;word
47456;unbeloved;нелюбимый;word
47457;unbelt;отстегивать;word
47458;unbend;выпрямлять;word
47459;unbendable;несгибаемый;word
47460;unbending;выпрямлять, негнущийся;word
47461;unbeneficed;невыгодный;word
47462;unbeneficial;невыгодный;word
47463;unbent;выпрямлять;word
47464;unbeseeming;неподходящий;word
47465;unbiased;объективный;word
47466;unbiased estimate;неискаженная оценка;frase
47467;unbiasedly;объективно;word
47468;unbiassed;объективный;word
47469;unbidden;добровольный;word
47470;unbigoted;не, страдающий нетерпимостью;word
47471;unbind;освобождать;word
47472;unbinding;освобождать, освобождение;word
47473;unblanking;отпирание;word
47474;unbleached;небеленый;word
47475;unblemished;безупречный;word
47476;unblessed;лишенный благословения;word
47477;unblessedness;злополучность;word
47478;unblinking;немигающий;word
47479;unblock;открыть;word
47480;unblocked;открыть, открытый;word
47481;unblocking;открыть;word
47482;unbloody;бескровный;word
47483;unboiled;сырой;word
47484;unbolt;отпирать;word
47485;unborn;будущий;word
47486;unborrowed;оригинальный;word
47487;unbosom;изливать душу;word
47488;unbound;несвязанный;word
47489;unbound variable;несвязанная переменная. в языках, программирования с динамическим связыванием переменных - переменная,, не имеющая значения;frase
47490;unbounded;неограниченный;word
47491;unboundedly;неограниченно;word
47492;unbrace;ослаблять;word
47493;unbraid;расплетать;word
47494;unbreakable;небьющийся;word
47495;unbribable;неподкупный;word
47496;unbridle;разнуздывать;word
47497;unbridled;разнуздывать, разнузданный;word
47498;unbringing;воспитание;word
47499;unbroken;целый;word
47500;unbuckle;расстегивать;word
47501;unbuffer;освобождать буфер;word
47502;unbuffered;освобождать, небуферизованный;word
47503;unbundled;конкретный;word
47504;unbundled attribute;конкретный атрибут;frase
47505;unbundling;развязывание цен;word
47506;unburden;облегчать;word
47507;unburdened;облегчать, облегченный;word
47508;unburdening;облегчать, облегчающий;word
47509;unbutton;расстегивать;word
47510;uncalculated;непредусмотренный;word
47511;uncanceled;негашеный;word
47512;uncancelled;неаннулированный;word
47513;uncanny;жуткий;word
47514;uncap;открывать;word
47515;uncared;неухоженный;word
47516;uncared-for;заброшенный;word
47517;uncarpeted;непокрытый;word
47518;uncase;распаковывать;word
47519;uncaused;беспричинный;word
47520;unceasing;непрерывный;word
47521;unceasingly;непрерывно;word
47522;unceremonious;бесцеремонный;word
47523;unceremoniously;бесцеремонно;word
47524;uncertain;неопределенный;word
47525;uncertain market;неустойчивый рынок;frase
47526;uncertainly;неуверенно;word
47527;uncertainty;неопределенность;word
47528;unchain;освобождать;word
47529;unchallengeable;неоспоримый;word
47530;unchallenged;не, имеющий соперников;word
47531;unchancy;неудачный;word
47532;unchangeable;неизменяемый;word
47533;unchanged;неизменный;word
47534;unchanging;неменяющийся;word
47535;uncharted;неисследованный;word
47536;unchary;неосмотрительный;word
47537;unchecked;неконтролируемый;word
47538;unchecked language;язык без контроля типов. язык, программирования, в котором понятие типа данных используется, только для описания представления переменных в памяти, а операции и присваивания выполняются, без учета соответствия типов., язык программирования, в котором, нет автоматического контроля особых ситуаций (выход за границы, массива, неправильное число параметров при обращении к процедуре);frase
47539;uncheerful;безрадостный;word
47540;uncheerfully;безрадостно;word
47541;uncial;унциальный;word
47542;uncivil;грубый;word
47543;uncivilized;нецивилизованный;word
47544;unclaimed;невостребованный;word
47545;unclarified;непроясненный;word
47546;unclasp;отстегивать;word
47547;unclassified;несекретный;word
47548;uncle;дядя;word
47549;unclean;нечистый;word
47550;uncleaned;нечищенный;word
47551;uncleanliness;нечистота;word
47552;uncleanly;нечистый;word
47553;uncleanness;нечистота;word
47554;unclear;неясный;word
47555;uncleared;необъяснимый;word
47556;unclench;разжимать;word
47557;unclose;открывать;word
47558;unclosed;открытый;word
47559;unco;странный, очень;word
47560;uncocked;невзведенный;word
47561;uncoil;разматывать;word
47562;uncoined;подлинный;word
47563;uncollectable bills;счета, не подлежащие оплате, безнадежная задолженность;frase
47564;uncolored;неокрашенный;word
47565;uncombed;нерасчесанный;word
47566;uncomfortable;неудобный;word
47567;uncomfortably;неудобно;word
47568;uncommitted;неприсоединившийся;word
47569;uncommon;необычный;word
47570;uncommonly;необыкновенно;word
47571;uncommunicative;необщительный;word
47572;uncompetitive;вне конкуренции, неконкурентноспособный;word
47573;uncomplaining;безропотный;word
47574;uncomplainingly;безропотно;word
47575;uncompleted;незавершенный;word
47576;uncompliant;неподатливый;word
47577;uncomplicated;несложный;word
47578;uncomplimentary;нелестный;word
47579;uncomplying;не, поддающийся;word
47580;uncompress;извлекать;word
47581;uncompressed;извлекать, несжатый, несжатый;word
47582;uncompression;декомпрессия;word
47583;uncompromising;непреклонный;word
47584;unconcealed;нескрываемый;word
47585;unconceived;невообразимый;word
47586;unconcern;равнодушие;word
47587;unconcerned;незаинтересованный;word
47588;unconcernedly;незаинтересованно;word
47589;unconditional;безусловный;word
47590;unconditional branch;безусловный переход; операция безусловного перехода;frase
47591;unconditional jump;безусловный переход; операция безусловного перехода;frase
47592;unconditional transfer;безусловный переход; операция безусловного перехода;frase
47593;unconditionally;безусловно;word
47594;unconditioned;безусловный;word
47595;unconfined;неограниченный;word
47596;unconfirmed;неподтвержденный;word
47597;unconformity;несоответствие;word
47598;unconnected;не, связанный;word
47599;unconquerable;непобедимый;word
47600;unconscientious;недобросовестный;word
47601;unconscionable;незаконный;word
47602;unconscionably;незаконно;word
47603;unconscious;бессознательный;word
47604;unconsciously;бессознательно;word
47605;unconsciousness;беспамятство;word
47606;unconstitutional;неконституционный;word
47607;unconstrained;безусловный;word
47608;uncontemplated;непредвиденный;word
47609;uncontented;неудовлетворенный;word
47610;uncontested;очевидный;word
47611;uncontrollable;неконтролируемый;word
47612;uncontrollably;бесконтрольно;word
47613;uncontrolled;неконтролируемый;word
47614;unconventional;безусловный;word
47615;unconversable;неконвертируемый;word
47616;unconversant;незнакомый;word
47617;unconvertible;неконвертируемый;word
47618;unconvinced;не, убежден;word
47619;unconvincing;неубедительный;word
47620;unconvincingly;неубедительно;word
47621;uncooked;сырой;word
47622;uncooperative;несговорчивый;word
47623;uncoordinated;несогласованный;word
47624;uncord;развязывать;word
47625;uncork;откупорить;word
47626;uncorrected;неисправленный;word
47627;uncorruptible;неподкупный;word
47628;uncountable;несчетный;word
47629;uncounted;бесчисленный;word
47630;uncouple;разъединять;word
47631;uncoupling;разъединять, развязка;word
47632;uncouth;неотесанный;word
47633;uncover;открывать;word
47634;uncovered;открывать, непокрытый;word
47635;uncovered money;непокрытые бумажные деньги;frase
47636;uncreate;уничтожать;word
47637;uncritical;некритичный;word
47638;uncritically;некритично;word
47639;uncrossed;некроссированный;word
47640;uncrowned;некоронованный;word
47641;uncrystallized;некристаллизованный;word
47642;unction;миропомазание;word
47643;unctuous;елейный;word
47644;unctuously;елейно;word
47645;uncultivated;невозделанный;word
47646;uncultural;некультурный;word
47647;uncultured;некультурный;word
47648;uncurtain;обнаруживать;word
47649;uncut;неразрезанный;word
47650;undamaged;неповрежденный;word
47651;undamped;незатухающий;word
47652;undated;недатированный;word
47653;undated securitys;ценные бумаги (облигации) без указания срока погашения;frase
47654;undaunted;неустрашимый;word
47655;undauntedly;бесстрашно;word
47656;undeceive;выводить из заблуждения;word
47657;undecidability;неразрешимость;word
47658;undecidable;неразрешимый;word
47659;undecided;нерешенный;word
47660;undecipherable;неразборчивый;word
47661;undecisive;неокончательный;word
47662;undeclared;неописанный;word
47663;undeclared symbol;неописанный символ, неописанный идентификатор;frase
47664;undeclinable;несклоняемый;word
47665;undefeated;непобежденный;word
47666;undefended;незащищенный;word
47667;undefined;неопределенный;word
47668;undefined symbol;неопределенный символ; неопределенный идентификатор;frase
47669;undelete;восстанавливать;word
47670;undeliberate;непреднамеренный;word
47671;undelivered;недоставленный;word
47672;undemanding;нетребовательный;word
47673;undemocratic;антидемократический;word
47674;undeniable;неоспоримый;word
47675;undeniably;неоспоримо;word
47676;undent;смещение влево;word
47677;undependable;ненадежный;word
47678;under;по;word
47679;under age;несовершеннолетний;frase
47680;under maned;недоукомплектованность рабочей силой (персоналом);frase
47681;under reporting;недостаточное (неполное) освещение дел, сокрытие событий;frase
47682;under staffing;недоукомплектованность кадрами (персоналом);frase
47683;under way;на ходу (FIG*);frase
47684;under-;(приставка, означающая "ниже", "меньше чем", "недо", "под", или предлог), , *;word
47685;under-invoicing;фактурирование по заниженным ценам;word
47686;under-pricing;занижение цен;word
47687;underaction;побочное, действие;word
47688;underage;несовершеннолетний;word
47689;underbade;сбивать;word
47690;underbar;разделительный;word
47691;underbid;сбивать;word
47692;underbidden;сбивать;word
47693;underbodice;лифчик;word
47694;underbody;основание;word
47695;underbred;непородистый;word
47696;underbrush;подлесок;word
47697;undercarriage;шасси;word
47698;undercharge;заниженная, цена;word
47699;underclothes;нижнее, белье;word
47700;undercompensation;недокомпенсация;word
47701;undercook;недоваривать;word
47702;undercooling;переохлаждение;word
47703;undercover;тайный;word
47704;undercurrent;подводное, течение;word
47705;undercut;подрезать;word
47706;undercutting;подтравливание;word
47707;underdetermined;недоопределенный;word
47708;underdeveloped;недоразвитый;word
47709;underdog;побежденная, сторона;word
47710;underdone;недожаренный;word
47711;underdrawers;кальсоны;word
47712;underemployment;неполная, занятость;word
47713;underemployment equilibrium;равновесие в условиях неполной занятости;frase
47714;underestimate;недооценивать;word
47715;underestimated;недооценивать, недооцененный;word
47716;underestimation;недооценка;word
47717;underexcitation;недовозбуждение;word
47718;underexpose;недодерживать;word
47719;underexposure;недодержка;word
47720;underfed;недокормленный;word
47721;underflow;потеря значимости;word
47722;underfoot;под ногами;word
47723;underframe;шасси;word
47724;undergarment;предмет нижнего белья;word
47725;undergo;подвергаться;word
47726;undergone;подвергаться;word
47727;undergraduate;студент последнего курса;word
47728;underground;метрополитен, элек), подземный, кабель, подземный;word
47729;undergrowth;подлесок;word
47730;underhand;тайно, закулисный;word
47731;underhanded;неукомплектованный;word
47732;underlaying data;данные, служащие основой для решения;frase
47733;underlet;пересдавать в аренду;word
47734;underlie;лежать в основе ;word
47735;underline;подчеркивать, подчеркивание;word
47736;underlined;подчеркивать, подчеркнутый;word
47737;underlining;подчеркивать, подчеркивание;word
47738;underlip;нижняя, губа;word
47739;underload;неполная, нагрузка;word
47740;underloading;неполная, нагрузка;word
47741;underlying;, лежать в основе, основной;word
47742;underlying hardware;используемое оборудование;frase
47743;underlying structure;глубинная структура; внутренняя структура;frase
47744;undermaintenance;плохой, уход;word
47745;undermine;подрывать, подкапываться;word
47746;undermost;низший;word
47747;underneath;под;word
47748;undernourished;недоедающий;word
47749;underpaid;недостаточно, оплаченный;word
47750;underpants;трусы;word
47751;underpass;туннель, подземный переход;word
47752;underpay;недооплачивать;word
47753;underpayed;недооплачивать, ;word
47754;underpaying;недооплачивать;word
47755;underpin;подводить фундамент;word
47756;underpopulated;малонаселенный;word
47757;underpressure;вакуум;word
47758;underprice;назначать заниженную цену;word
47759;underpriced;уменьшенный;word
47760;underpricing;назначение цены, не покрывающей себестоимости;word
47761;underprivileged;неимущий;word
47762;underprivileged countries;обездоленные страны;frase
47763;underproduce;выпускать в малом количестве;word
47764;underproduction;недопроизводство;word
47765;underproof;нестандартный;word
47766;underrate;недооценивать;word
47767;underrepresented countries;страны, недостаточно представленные (в секретариате ООН), недопредставленные страны;frase
47768;underripe;недоспелый;word
47769;underscore;подчеркивать, подчеркивание;word
47770;undersea;подводный;word
47771;undersecretary;заместитель министра;word
47772;undersell;продавать дешевле чем;word
47773;underset;подпирать;word
47774;undershirt;нижняя, рубашка;word
47775;undershoot;недоиспользование;word
47776;undershorts;трусы;word
47777;underside;изнанка;word
47778;undersign;подписываться;word
47779;undersigned;подписываться, нижеподписавшиеся;word
47780;undersized;карликовый;word
47781;underskirt;нижняя, юбка;word
47782;undersold;продавать дешевле, ;word
47783;undersong;скрытый, смысл;word
47784;understaffed;неукомплектованный;word
47785;understand;понимать;word
47786;understandability;смысл, смысловой;word
47787;understandable;понятно, понятный;word
47788;understandably;понятно;word
47789;understanding;понимать, понимание, докм)договоренность;word
47790;understandingly;понимающе;word
47791;understate;преуменьшать;word
47792;understated balance;заниженный остаток;frase
47793;understatement;недооценка;word
47794;understock;недопоставлять, недопоставка;word
47795;understood;понимать;word
47796;understrapper;младший, агент;word
47797;understudy;дублер;word
47798;undersupply;недопоставлять, недопоставка;word
47799;undertake;предпринимать, б)браться;word
47800;undertaker;владелец похоронного бюро, водолаз;word
47801;undertaking;предпринимать, б)браться, берясь, взявшийся, предприятие, обязательство;word
47802;undertime;ограничение во времени;word
47803;undertone;вполголоса;word
47804;undertook;предпринимать;word
47805;undertow;подводное, течение;word
47806;undervalue;недооценивать;word
47807;undervalued;недооценивать, недооцененный;word
47808;undervalued currency;валюта с заниженным курсом;frase
47809;underwater;искусный;word
47810;underwear;белье;word
47811;underweight;весящий меньше положенного веса;word
47812;underwent;подвергаться;word
47813;underworld;преступный, мир, преисподняя;word
47814;underwrite;гарантировать;word
47815;underwriter;гарант, страхователь;word
47816;underwriters;страхователь;word
47817;underwriting rate;страховой тариф;frase
47818;underwritten;гарантировать, нижеподписавшийся;word
47819;underwritting share;доля в (банковском) консорциуме (по размещению займов,акций);frase
47820;undescribable;неописуемый;word
47821;undescribably;неописуемо;word
47822;undeserved;незаслуженный;word
47823;undeservedly;незаслуженно;word
47824;undeserving;незаслуживающий;word
47825;undesignated;необозначенный;word
47826;undesigned;неумышленный;word
47827;undesignedly;неумышленно;word
47828;undesirable;нежелательный;word
47829;undesirably;нежелательно;word
47830;undesired;нежелательный;word
47831;undetectable;необнаруживаемый;word
47832;undetected;необнаруженный;word
47833;undeterminable;нескончаемый;word
47834;undetermined;неопределенный;word
47835;undeveloped;неразработанный;word
47836;undeveloped land;неосвоенные земли;frase
47837;undid;отменять;word
47838;undies;белье;word
47839;undigested;беспорядочный;word
47840;undignified;недостойный;word
47841;undimmed;чистый;word
47842;undirected;неориентированный;word
47843;undirected graph;неориентированный граф. граф, для, ребер которого не определено направление;frase
47844;undischarged;невыполненный;word
47845;undisciplined;недисциплинированный;word
47846;undiscriminated;на равных условиях;word
47847;undiscriminating;неразборчивый;word
47848;undiscussed;необсужденный;word
47849;undisguised;открытый;word
47850;undismayed;необескураженный;word
47851;undisposed;нерасположенный, неудаленный;word
47852;undisproved;неопровергнутый;word
47853;undisputable;бесспорный;word
47854;undisputably;бесспорно;word
47855;undisputed;бесспорный;word
47856;undisputedly;бесспорно;word
47857;undistinguished;ординарный;word
47858;undisturbed;неразрушенный;word
47859;undisturbedly;спокойно;word
47860;undiverted;пристальный;word
47861;undivided;безраздельный;word
47862;undo;снимать, отменять, отмена, восстановление;word
47863;undocumented;неописанный;word
47864;undocumented feature;неописанное средство., средство или свойство программного, продукта, не описанные в документации и за правильность результатов, применения которых разработчик не, отвечает;frase
47865;undoing;восстанавливать, восстановление;word
47866;undone;отменять;word
47867;undoubted;бесспорный;word
47868;undoubtedly;несомненно;word
47869;undress;раздевать;word
47870;undressed;раздевать, раздетый;word
47871;undue;непросроченный, несвоевременный;word
47872;undulate;рябить;word
47873;undulating;рябить, волнообразный;word
47874;undulation;волнообразное, движение;word
47875;unduly;напрасно;word
47876;undying;бессмертный;word
47877;undyingly;бессмертно;word
47878;unearned;незаработанный;word
47879;unearned profits;рентные доходы, доходы с ценных бумаг;frase
47880;unearth;извлечь;word
47881;unearthly;неземной;word
47882;unearthy;ужасный;word
47883;uneasily;беспокойно;word
47884;uneasiness;неудобство;word
47885;uneasy;встревоженный;word
47886;uneasyness;беспокойство;word
47887;uneatable;несъедобный;word
47888;uneaten;несъеденный;word
47889;uneconomical;экономически, невыгодный;word
47890;unedited;неизданный;word
47891;uneducated;необразованный;word
47892;unemotional;безэмоциональный;word
47893;unemotionally;безэмоционально;word
47894;unemployed;безработный;word
47895;unemployed capital;не приносящий дохода капитал, мертвый капитал;frase
47896;unemployed labour;безработные, незанятая рабочая сила;frase
47897;unemployment;безработица;word
47898;unemployment benefit;пособие по безработице;frase
47899;unemployment exchange;биржа труда;frase
47900;unemployment insurance;страхование по безработице;frase
47901;unemployment rate;уровень безработицы;frase
47902;unemployment relief;пособие по безработице;frase
47903;unencapsulated;не, заключенный в корпус;word
47904;unenclosed;невключенный;word
47905;unencountered;невиданный;word
47906;unencouraging;неутешительный;word
47907;unencumbered;незаложенный;word
47908;unending;бесконечный;word
47909;unendingly;бесконечно;word
47910;unendowed;не, обеспеченный капиталом;word
47911;unendurable;нестойкий;word
47912;unenforceable;неосуществимый;word
47913;unenlightened;непросвещенный;word
47914;unenlivened;однообразный;word
47915;unenterprising;непредприимчивый;word
47916;unenthusiastic;лишенный энтузиазма;word
47917;unenviable;незавидный;word
47918;unequable;неустойчивый;word
47919;unequal;неравный;word
47920;unequaled;непревзойденный;word
47921;unequalled;непревзойденный;word
47922;unequipped;неоснащенный;word
47923;unequivocal;однозначный;word
47924;unequivocally;неоднозначно;word
47925;uneradicable;неискоренимый;word
47926;unerase;восстанавливать, восстановление;word
47927;unerring;безошибочный;word
47928;unerringly;безошибочно;word
47929;unespied;незамеченный;word
47930;unessayed;неиспытанный;word
47931;unessential;несущественный;word
47932;unethical;неэтичный;word
47933;unethically;неэтично;word
47934;uneven;нечетный, неровный;word
47935;unevenness;неравномерность;word
47936;uneventful;без, происшествий;word
47937;uneventfully;без происшествий;word
47938;unexampled;беспрецедентный;word
47939;unexcelled;непревзойденный;word
47940;unexceptionable;безупречный;word
47941;unexceptional;заурядный;word
47942;unexclusive;неисключительный;word
47943;unexecuted;невыполненный, неоформленный;word
47944;unexpected;неожиданный;word
47945;unexpectedly;неожиданно;word
47946;unexpectedness;неожиданность;word
47947;unexpended balance;неиспользованный остаток;frase
47948;unexpended balances;неизрасходованные балансы;frase
47949;unexperimented;не, проверенный опытом;word
47950;unexpired;неоконченный;word
47951;unexplainable;необъяснимый;word
47952;unexplainably;необъяснимо;word
47953;unexplained;необъяснимый;word
47954;unexplored;неизученный;word
47955;unexposed;неэкспонированный;word
47956;unexpressed;невысказанный;word
47957;unexpressive;невыразительный;word
47958;unfabled;действительно, существующий;word
47959;unfailing;безотказный;word
47960;unfailingly;безотказно;word
47961;unfailingness;безотказность;word
47962;unfair;нечестный;word
47963;unfair competition;недобросовестная конкуренция;frase
47964;unfairly;несправедливо;word
47965;unfairness;несправедливость;word
47966;unfaithful;неверный;word
47967;unfaithfully;неверно;word
47968;unfamiliar;незнакомый;word
47969;unfamiliarity;незнакомство;word
47970;unfamiliarly;незнакомо;word
47971;unfashionable;немодный;word
47972;unfashionably;немодно;word
47973;unfasten;отвязывать, отстегивать;word
47974;unfathomable;необъяснимый;word
47975;unfatiguing;неутомительный;word
47976;unfavorable;неблагоприятный;word
47977;unfavorably;неблагоприятно;word
47978;unfavourable;неблагоприятный;word
47979;unfavoured;неблагосклонный;word
47980;unfeasible;невыполнимый;word
47981;unfeeling;бесчувственный;word
47982;unfeelingly;бесчувственно;word
47983;unfeigned;истинный;word
47984;unfeminine;неженственный;word
47985;unfetter;расковывать;word
47986;unfilled;вакантный;word
47987;unfilled orders;портфель невыполненных заказов;frase
47988;unfinished;незаконченный;word
47989;unfit;непригодный;word
47990;unfitness;непригодность;word
47991;unfix;откреплять;word
47992;unflagging;неослабевающий;word
47993;unflappable;невозмутимый;word
47994;unflatering;нелестный;word
47995;unfledged;неоперившийся;word
47996;unflinching;непоколебимый;word
47997;unfold;открывать;word
47998;unforeseeable;непредсказуемый;word
47999;unforeseen;непредвиденный;word
48000;unforgettable;незабываемый;word
48001;unforgettably;незабываемо;word
48002;unforgivable;непростительный;word
48003;unforgivably;непростительно;word
48004;unforgiving;неумолимый, непрощающий;word
48005;unforgotten;незабытый;word
48006;unformatted;бесформатный;word
